          0.002       173023.66       4956343.5
          0.004       163394.77       4680445.2
          0.006       154301.88       4419904.9
          0.008       145715.15       4173867.8
           0.01        137606.4       3941526.5
          0.012       129949.04       3722118.8
          0.014       122717.93       3514924.4
          0.016       115889.34       3319263.7
          0.018       109440.87       3134494.6
           0.02       103351.36       2960010.8
          0.022       97600.832       2795239.7
          0.024       92170.406       2639640.7
          0.026       87042.269       2492703.3
          0.028       82199.593       2353945.2
           0.03       77626.488       2222911.2
          0.032       73307.948       2099171.3
          0.034       69229.802       1982319.5
          0.036        65378.67       1871972.3
          0.038       61741.913       1767767.7
           0.04       58307.599       1669363.7
          0.042       55064.458       1576437.4
          0.044       52001.849       1488683.9
          0.046       49109.723       1405815.3
          0.048       46378.588       1327559.6
           0.05       43799.484         1253660
          0.052       41363.948       1183874.2
          0.054       39063.988         1117973
          0.056       36892.056       1055740.3
          0.058       34841.027       996971.75
           0.06       32904.169       941474.62
          0.062       31075.128       889066.78
          0.064       29347.902       839576.26
          0.066       27716.823       792840.67
          0.068       26176.539       748706.64
           0.07       24721.997       707029.36
          0.072       23348.422       667672.08
          0.074       22051.308       630505.65
          0.076       20826.399       595408.11
          0.078       19669.676       562264.31
           0.08       18577.342       530965.47
          0.082       17545.814       501408.91
          0.084       16571.706       473497.64
          0.086       15651.823       447140.06
          0.088       14783.146        422249.7
           0.09       13962.825       398744.87
          0.092       13188.167       376548.47
          0.094       12456.631       355587.63
          0.096       11765.816        335793.6
          0.098       11113.456       317101.41
            0.1       10497.411       299449.74
          0.102       9915.6574       282780.67
          0.104       9366.2879       267039.48
          0.106       8847.4994       252174.54
          0.108       8357.5897       238137.07
           0.11       7894.9512       224881.01
          0.112       7458.0657       212362.85
          0.114       7045.4998       200541.52
          0.116       6655.8996       189378.24
          0.118       6287.9868       178836.37
           0.12       5940.5541       168881.32
          0.122       5612.4615       159480.42
          0.124       5302.6324       150602.83
          0.126       5010.0502       142219.42
          0.128       4733.7548       134302.68
           0.13       4472.8395       126826.63
          0.132       4226.4482       119766.73
          0.134       3993.7725       113099.84
          0.136       3774.0489       106804.05
          0.138       3566.5563       100858.73
           0.14        3370.614       95244.361
          0.142       3185.5789       89942.517
          0.144       3010.8439       84935.804
          0.146       2845.8357       80207.794
          0.148       2690.0127       75742.971
           0.15       2542.8638       71526.686
          0.152        2403.906       67545.103
          0.154       2272.6834       63785.158
          0.156       2148.7654       60234.513
          0.158       2031.7453       56881.517
           0.16       1921.2393       53715.168
          0.162       1816.8846       50725.075
          0.164        1718.339       47901.429
          0.166       1625.2789       45234.963
          0.168       1537.3991       42716.927
           0.17       1454.4112        40339.06
          0.172       1376.0429       38093.558
          0.174        1302.037       35973.053
          0.176       1232.1507       33970.588
          0.178       1166.1546       32079.592
           0.18       1103.8323       30293.859
          0.182       1044.9792        28607.53
          0.184       989.40219       27015.072
          0.186       936.91891       25511.259
          0.188       887.35715       24091.157
           0.19       840.55428       22750.106
          0.192       796.35673       21483.706
          0.194       754.61946         20287.8
          0.196       715.20552       19158.466
          0.198        677.9856       18091.997
            0.2       642.83754       17084.893
          0.202       609.64602       16133.851
          0.204       578.30214       15235.749
          0.206       548.70303        14387.64
          0.208       520.75158       13586.742
           0.21       494.35606       12830.427
          0.212       469.42987       12116.212
          0.214       445.89121       11441.755
          0.216       423.66285       10804.841
          0.218       402.67185       10203.382
           0.22       382.84932        9635.404
          0.222       364.13023       9099.0425
          0.224       346.45315        8592.538
          0.226       329.76008       8114.2284
          0.228       313.99624       7662.5442
           0.23        299.1099       7236.0033
          0.232       285.05223       6833.2062
          0.234       271.77708        6452.831
          0.236        259.2409       6093.6297
          0.238       247.40256       5754.4236
           0.24       236.22321       5434.0995
          0.242       225.66616       5131.6066
          0.244       215.69678       4845.9522
          0.246       206.28235       4576.1989
          0.248       197.39199       4321.4616
           0.25       188.99651       4080.9044
          0.252       181.06837        3853.738
          0.254       173.58155        3639.217
          0.256        166.5115       3436.6375
          0.258         159.835       3245.3347
           0.26       153.53016       3064.6809
          0.262       147.57628       2894.0833
          0.264       141.95383       2732.9821
          0.266       136.64435       2580.8488
          0.268       131.63043        2437.184
           0.27       126.89562       2301.5165
          0.272       122.42437       2919.2414
          0.274       115.21865       2728.0506
          0.276       111.51216       1456.8906
          0.278       109.39109       790.19525
           0.28       108.35138       196.93543
          0.282       108.60335      -475.64013
          0.284       110.25394      -1249.0311
          0.286       113.59947      -2526.2527
          0.288       120.35895       -1689.871
           0.29       120.35895      -683.83718
          0.292        123.0943       1358.6056
          0.294       114.92453        3778.253
          0.296       107.98129       4322.6373
          0.298       97.633983       3148.2116
            0.3       95.388445       1087.4536
          0.302       93.284169         1311.35
          0.304       90.143045        2147.335
          0.306       84.694828       1721.0093
          0.308       83.259008       662.28831
           0.31       82.045675       1544.4556
